Order ID,Order Date,Customer,Country,Region,Product,Category,Quantity,Unit Price,Discount,Sales,Cost,Profit,Payment Method,Sales Channel
ORD-100797,15/06/2025,Chris Anderson,Kenya,Africa,Office Chair,Furniture,2,268.7,0.1,483.66,340,143.66,Debit Card,Online
ORD-100798,25/06/2025,Chris Clark,Germany,Europe,Bookshelf,Furniture,5,192.98,0.1,868.41,550,318.41,Credit Card,Online
ORD-100799,01/07/2025,Daniel Taylor,USA,North America,Desk,Furniture,3,341.89,0,1025.67,600,425.67,Bank Transfer,Online
ORD-100800,01/05/2025,Cameron Martin,Germany,Europe,Office Chair,Furniture,4,281.01,0.05,1067.84,680,387.84,Credit Card,Online
ORD-100801,15/02/2025,Casey Johnson,Kenya,Africa,Bookshelf,Furniture,1,185.4,0.05,176.13,110,66.13,PayPal,Retail Store
ORD-100802,10/06/2025,Olivia Taylor,Australia,Oceania,Headphones,Electronics,3,129.55,0.1,349.78,180,169.78,Credit Card,Marketplace
ORD-100803,15/05/2025,Olivia Lewis,Kenya,Africa,Laptop,Electronics,3,883.21,0,2649.63,1800,849.63,Bank Transfer,Marketplace
ORD-100804,11/11/2025,Olivia Davis,Canada,North America,Headphones,Electronics,4,122.39,0,489.56,240,249.56,Bank Transfer,Online
ORD-100805,24/09/2025,Casey Smith,Kenya,Africa,Desk,Furniture,6,347.82,0.1,1878.23,1200,678.23,Credit Card,Online
ORD-100806,01/08/2025,Emma Taylor,India,Asia,Headphones,Electronics,3,120.33,0,360.99,180,180.99,Credit Card,Online
ORD-100807,29/06/2025,Drew Anderson,India,Asia,Headphones,Electronics,2,123.42,0.1,222.16,120,102.16,Debit Card,Online
ORD-100808,13/06/2025,Drew Smith,Nigeria,Africa,Office Chair,Furniture,5,266.44,0,1332.2,850,482.2,PayPal,Retail Store
ORD-100809,07/10/2025,Mia Anderson,UK,Europe,Laptop,Electronics,1,892.75,0.1,803.48,600,203.48,Credit Card,Marketplace
ORD-100810,10/12/2025,Mia Young,India,Asia,Laptop,Electronics,4,863.69,0.1,3109.28,2400,709.28,Bank Transfer,Marketplace
ORD-100811,16/03/2025,Avery Walker,Canada,North America,Printer,Electronics,3,257.95,0.05,735.16,450,285.16,PayPal,Retail Store
ORD-100812,04/05/2025,Sam Thomas,UK,Europe,Printer,Electronics,2,245.3,0.1,441.54,300,141.54,Credit Card,Online
ORD-100813,13/04/2025,Morgan Martin,UK,Europe,Desk,Furniture,2,338.94,0,677.88,400,277.88,PayPal,Retail Store
ORD-100814,02/03/2025,Sophia Taylor,Germany,Europe,Desk,Furniture,2,332.37,0,664.74,400,264.74,Credit Card,Online
ORD-100815,29/11/2025,Olivia Anderson,Nigeria,Africa,Keyboard,Electronics,2,71.5,0,143,80,63,Credit Card,Online
ORD-100816,05/11/2025,Morgan Davis,USA,North America,Desk,Furniture,3,337.33,0,1011.99,600,411.99,Bank Transfer,Online
ORD-100817,28/04/2025,Noah Thomas,Nigeria,Africa,Printer,Electronics,2,228.18,0.05,433.54,300,133.54,PayPal,Online
ORD-100818,24/05/2025,Taylor Moore,Kenya,Africa,Bookshelf,Furniture,1,203.36,0,203.36,110,93.36,Bank Transfer,Marketplace
ORD-100819,27/03/2025,Alex Wilson,Germany,Europe,Monitor,Electronics,3,424.7,0,1274.1,840,434.1,Credit Card,Retail Store
ORD-100820,30/11/2025,Liam Young,India,Asia,Headphones,Electronics,2,125.68,0.1,226.22,120,106.22,Credit Card,Online
ORD-100821,23/10/2025,Jordan Martin,USA,North America,Office Chair,Furniture,3,290.1,0,870.3,510,360.3,Credit Card,Marketplace
ORD-100822,22/12/2025,Mia Wilson,India,Asia,Keyboard,Electronics,2,78.7,0.1,141.66,80,61.66,Credit Card,Online
ORD-100823,22/01/2025,Liam Taylor,USA,North America,Bookshelf,Furniture,3,185.46,0,556.38,330,226.38,Debit Card,Online
ORD-100824,16/04/2025,Chris Martin,USA,North America,Keyboard,Electronics,6,71.94,0,431.64,240,191.64,Bank Transfer,Online
ORD-100825,19/10/2025,Cameron Young,Germany,Europe,Printer,Electronics,3,247.95,0.05,706.66,450,256.66,Debit Card,Online
ORD-100826,07/07/2025,Sam Young,Canada,North America,Desk,Furniture,1,338.22,0.05,321.31,200,121.31,Credit Card,Retail Store
ORD-100827,30/10/2025,Cameron Thomas,USA,North America,Monitor,Electronics,2,422.92,0,845.84,560,285.84,Debit Card,Retail Store
ORD-100828,12/02/2025,Jordan Thomas,Canada,North America,Printer,Electronics,2,237.24,0,474.48,300,174.48,Debit Card,Online
ORD-100829,28/05/2025,Daniel Johnson,Nigeria,Africa,Printer,Electronics,2,257.1,0,514.2,300,214.2,Bank Transfer,Online
ORD-100830,07/10/2025,Mia Thomas,Kenya,Africa,Keyboard,Electronics,1,72.53,0,72.53,40,32.53,Debit Card,Marketplace
ORD-100831,13/07/2025,Sam Walker,India,Asia,Desk,Furniture,3,345.27,0,1035.81,600,435.81,Bank Transfer,Online
ORD-100832,22/10/2025,Drew Hall,Canada,North America,Keyboard,Electronics,3,79.04,0,237.12,120,117.12,Debit Card,Online
ORD-100833,15/10/2025,Drew Johnson,Canada,North America,Bookshelf,Furniture,3,195.57,0,586.71,330,256.71,Credit Card,Online
ORD-100834,04/11/2025,Daniel Wilson,UK,Europe,Laptop,Electronics,2,895.73,0.1,1612.31,1200,412.31,Credit Card,Online
ORD-100835,14/02/2025,Sam Anderson,Germany,Europe,Laptop,Electronics,1,898.52,0.1,808.67,600,208.67,Debit Card,Online
ORD-100836,06/05/2025,Avery Brown,Australia,Oceania,Printer,Electronics,2,255.67,0.05,485.77,300,185.77,Bank Transfer,Online
ORD-100837,11/07/2025,Emma Davis,Canada,North America,Desk,Furniture,2,349.38,0,698.76,400,298.76,Credit Card,Online
ORD-100838,21/07/2025,Ethan Walker,India,Asia,Bookshelf,Furniture,1,203.81,0.05,193.62,110,83.62,Credit Card,Marketplace
ORD-100839,02/02/2025,Drew Smith,Canada,North America,Headphones,Electronics,4,127.31,0.05,483.78,240,243.78,PayPal,Online
ORD-100840,21/04/2025,Cameron Anderson,Australia,Oceania,Headphones,Electronics,2,122.7,0,245.4,120,125.4,Credit Card,Online
ORD-100841,08/10/2025,Olivia Smith,UK,Europe,Laptop,Electronics,1,858.91,0.15,730.07,600,130.07,Credit Card,Online
ORD-100842,14/10/2025,Emma Thomas,Canada,North America,Laptop,Electronics,2,864.97,0.05,1643.44,1200,443.44,Credit Card,Online
ORD-100843,28/01/2025,Jamie Martin,Germany,Europe,Desk,Furniture,1,342.84,0.05,325.7,200,125.7,Credit Card,Online
ORD-100844,10/01/2025,Morgan Lewis,Canada,North America,Printer,Electronics,2,243.7,0.05,463.03,300,163.03,Bank Transfer,Marketplace
ORD-100845,15/04/2025,Drew Taylor,Canada,North America,Keyboard,Electronics,4,75.25,0.05,285.95,160,125.95,Credit Card,Online
ORD-100846,13/05/2025,Sam Smith,India,Asia,Printer,Electronics,2,237.76,0.15,404.19,300,104.19,Debit Card,Online
ORD-100847,19/05/2025,Olivia Young,Germany,Europe,Monitor,Electronics,2,442.05,0.05,839.9,560,279.9,PayPal,Marketplace
ORD-100848,24/07/2025,Daniel Moore,UK,Europe,Monitor,Electronics,4,399.7,0,1598.8,1120,478.8,Debit Card,Online
ORD-100849,22/12/2025,Drew Johnson,Kenya,Africa,Monitor,Electronics,4,425.33,0.1,1531.19,1120,411.19,PayPal,Marketplace
ORD-100850,22/11/2025,Alex Wilson,Canada,North America,Monitor,Electronics,1,405.79,0.05,385.5,280,105.5,Credit Card,Marketplace
ORD-100851,15/01/2025,Emma Taylor,Nigeria,Africa,Keyboard,Electronics,5,72.78,0.15,309.32,200,109.32,Debit Card,Online
ORD-100852,03/10/2025,Cameron Hall,Germany,Europe,Office Chair,Furniture,3,287.89,0.1,777.3,510,267.3,Credit Card,Online
ORD-100853,09/03/2025,Avery Smith,Nigeria,Africa,Office Chair,Furniture,2,276.69,0.1,498.04,340,158.04,Bank Transfer,Retail Store
ORD-100854,22/11/2025,Avery Martin,Australia,Oceania,Office Chair,Furniture,3,293.77,0,881.31,510,371.31,Credit Card,Marketplace
ORD-100855,08/06/2025,Jordan Johnson,Canada,North America,Monitor,Electronics,2,420.45,0,840.9,560,280.9,Debit Card,Marketplace
ORD-100856,18/06/2025,Cameron Johnson,Nigeria,Africa,Printer,Electronics,3,254.7,0,764.1,450,314.1,Credit Card,Online
ORD-100857,05/06/2025,Drew Young,Nigeria,Africa,Laptop,Electronics,1,866.69,0,866.69,600,266.69,PayPal,Online
ORD-100858,14/02/2025,Ethan Davis,USA,North America,Bookshelf,Furniture,2,193.11,0.05,366.91,220,146.91,Debit Card,Online
ORD-100859,06/11/2025,Sophia Thomas,Australia,Oceania,Monitor,Electronics,1,427.9,0.1,385.11,280,105.11,Credit Card,Retail Store
ORD-100860,24/08/2025,Chris Wilson,Australia,Oceania,Desk,Furniture,1,344.73,0.1,310.26,200,110.26,Credit Card,Marketplace
ORD-100861,22/02/2025,Riley Taylor,Australia,Oceania,Desk,Furniture,1,347.23,0,347.23,200,147.23,Debit Card,Marketplace
ORD-100862,28/08/2025,Cameron Davis,UK,Europe,Office Chair,Furniture,4,280.89,0.1,1011.2,680,331.2,Bank Transfer,Retail Store
ORD-100863,13/09/2025,Sophia Smith,Canada,North America,Desk,Furniture,3,315.46,0.05,899.06,600,299.06,Debit Card,Online
ORD-100864,02/09/2025,Noah Walker,Canada,North America,Monitor,Electronics,4,431.38,0,1725.52,1120,605.52,Credit Card,Online
ORD-100865,02/02/2025,Liam Johnson,USA,North America,Bookshelf,Furniture,1,202.3,0,202.3,110,92.3,Credit Card,Marketplace
ORD-100866,01/09/2025,Olivia Young,UK,Europe,Office Chair,Furniture,4,280.58,0,1122.32,680,442.32,Credit Card,Online
ORD-100867,03/09/2025,Noah Hall,USA,North America,Desk,Furniture,6,321.35,0.05,1831.7,1200,631.7,Credit Card,Retail Store
ORD-100868,18/07/2025,Chris Clark,Australia,Oceania,Keyboard,Electronics,1,77.52,0.05,73.64,40,33.64,Credit Card,Online
ORD-100869,21/02/2025,Riley Moore,Kenya,Africa,Bookshelf,Furniture,1,193.75,0,193.75,110,83.75,PayPal,Marketplace
ORD-100870,09/12/2025,Mia Davis,Nigeria,Africa,Printer,Electronics,1,239.51,0.1,215.56,150,65.56,Bank Transfer,Online
ORD-100871,11/05/2025,Taylor Martin,Kenya,Africa,Desk,Furniture,5,336.93,0.05,1600.42,1000,600.42,Credit Card,Retail Store
ORD-100872,07/08/2025,Emma Brown,USA,North America,Headphones,Electronics,2,124.76,0,249.52,120,129.52,PayPal,Online
ORD-100873,07/06/2025,Jordan Anderson,Germany,Europe,Office Chair,Furniture,1,271.25,0.1,244.12,170,74.12,Debit Card,Marketplace
ORD-100874,09/01/2025,Morgan Smith,Nigeria,Africa,Keyboard,Electronics,1,73.47,0.15,62.45,40,22.45,Credit Card,Marketplace
ORD-100875,21/05/2025,Alex Thomas,India,Asia,Printer,Electronics,2,258.71,0,517.42,300,217.42,Credit Card,Retail Store
ORD-100876,10/01/2025,Ethan Hall,Germany,Europe,Keyboard,Electronics,3,79.67,0.05,227.06,120,107.06,Debit Card,Online
ORD-100877,06/12/2025,Ethan Hall,USA,North America,Keyboard,Electronics,3,71.43,0.05,203.58,120,83.58,Credit Card,Retail Store
ORD-100878,18/12/2025,Casey Moore,USA,North America,Desk,Furniture,1,345.86,0.05,328.57,200,128.57,PayPal,Online
ORD-100879,28/04/2025,Liam Young,Kenya,Africa,Monitor,Electronics,5,429.35,0.05,2039.41,1400,639.41,Debit Card,Retail Store
ORD-100880,27/09/2025,Jordan Clark,Nigeria,Africa,Bookshelf,Furniture,2,190.09,0,380.18,220,160.18,PayPal,Online
ORD-100881,24/11/2025,Alex Davis,Germany,Europe,Printer,Electronics,3,243.72,0,731.16,450,281.16,Debit Card,Retail Store
ORD-100882,12/12/2025,Jordan Lewis,USA,North America,Printer,Electronics,2,241.5,0.1,434.7,300,134.7,Credit Card,Retail Store
ORD-100883,11/01/2025,Daniel Lewis,UK,Europe,Desk,Furniture,2,312.59,0,625.18,400,225.18,Debit Card,Online
ORD-100884,18/05/2025,Olivia Taylor,Australia,Oceania,Office Chair,Furniture,4,269.71,0,1078.84,680,398.84,Credit Card,Online
ORD-100885,26/11/2025,Drew Walker,Kenya,Africa,Keyboard,Electronics,2,77.72,0.05,147.67,80,67.67,Debit Card,Retail Store
ORD-100886,29/04/2025,Chris Davis,UK,Europe,Monitor,Electronics,3,442.01,0,1326.03,840,486.03,Credit Card,Online
ORD-100887,02/04/2025,Sophia Martin,Australia,Oceania,Printer,Electronics,4,252.47,0.05,959.39,600,359.39,Credit Card,Retail Store
ORD-100888,05/10/2025,Riley Taylor,USA,North America,Laptop,Electronics,2,838.73,0.15,1425.84,1200,225.84,Debit Card,Retail Store
ORD-100889,27/03/2025,Mia Martin,Canada,North America,Headphones,Electronics,4,124.44,0.05,472.87,240,232.87,PayPal,Online
ORD-100890,16/11/2025,Jamie Hall,Australia,Oceania,Keyboard,Electronics,1,77.35,0.05,73.48,40,33.48,Debit Card,Retail Store
ORD-100891,24/03/2025,Noah Brown,USA,North America,Keyboard,Electronics,6,73.89,0.15,376.84,240,136.84,Debit Card,Online
ORD-100892,01/09/2025,Sophia Moore,USA,North America,Office Chair,Furniture,3,292.16,0,876.48,510,366.48,Debit Card,Retail Store
ORD-100893,06/07/2025,Chris Brown,Kenya,Africa,Desk,Furniture,1,329.16,0,329.16,200,129.16,Credit Card,Retail Store
ORD-100894,30/07/2025,Morgan Martin,India,Asia,Monitor,Electronics,6,423.9,0.05,2416.23,1680,736.23,Credit Card,Marketplace
ORD-100895,02/03/2025,Jordan Moore,UK,Europe,Office Chair,Furniture,2,278.1,0.05,528.39,340,188.39,Credit Card,Online
ORD-100896,19/07/2025,Avery Brown,UK,Europe,Headphones,Electronics,2,116.75,0.05,221.82,120,101.82,Debit Card,Online
ORD-100897,03/11/2025,Avery Martin,Australia,Oceania,Bookshelf,Furniture,1,196.21,0.1,176.59,110,66.59,Credit Card,Marketplace
ORD-100898,05/12/2025,Avery Thomas,Kenya,Africa,Office Chair,Furniture,1,274.95,0,274.95,170,104.95,PayPal,Marketplace
ORD-100899,19/04/2025,Olivia Davis,India,Asia,Desk,Furniture,1,332.65,0.05,316.02,200,116.02,Credit Card,Online
ORD-100900,20/03/2025,Cameron Martin,Kenya,Africa,Office Chair,Furniture,1,293.25,0,293.25,170,123.25,Credit Card,Marketplace
ORD-100901,01/10/2025,Taylor Taylor,UK,Europe,Bookshelf,Furniture,1,187.53,0.1,168.78,110,58.78,PayPal,Retail Store
ORD-100902,02/01/2025,Casey Taylor,India,Asia,Desk,Furniture,5,331.22,0,1656.1,1000,656.1,Credit Card,Online
ORD-100903,26/07/2025,Ethan Hall,Canada,North America,Laptop,Electronics,4,908.53,0.1,3270.71,2400,870.71,PayPal,Online
ORD-100904,03/03/2025,Cameron Clark,USA,North America,Keyboard,Electronics,6,80.27,0.2,385.3,240,145.3,Credit Card,Marketplace
ORD-100905,17/07/2025,Ethan Davis,Nigeria,Africa,Desk,Furniture,4,316.84,0,1267.36,800,467.36,Debit Card,Online
ORD-100906,21/11/2025,Drew Johnson,Canada,North America,Keyboard,Electronics,1,71.54,0,71.54,40,31.54,Bank Transfer,Online
ORD-100907,14/09/2025,Alex Wilson,USA,North America,Printer,Electronics,3,231.26,0,693.78,450,243.78,Credit Card,Online
ORD-100908,17/02/2025,Jamie Moore,India,Asia,Laptop,Electronics,5,887.32,0.1,3992.94,3000,992.94,Credit Card,Retail Store
ORD-100909,22/08/2025,Cameron Thomas,UK,Europe,Laptop,Electronics,3,914.27,0,2742.81,1800,942.81,Bank Transfer,Online
ORD-100910,02/03/2025,Ethan Davis,USA,North America,Laptop,Electronics,1,899.55,0.15,764.62,600,164.62,Debit Card,Online
ORD-100911,19/06/2025,Liam Hall,Australia,Oceania,Laptop,Electronics,2,814.84,0,1629.68,1200,429.68,Credit Card,Online
ORD-100912,20/07/2025,Sophia Clark,Kenya,Africa,Keyboard,Electronics,2,78.1,0.05,148.39,80,68.39,Bank Transfer,Retail Store
ORD-100913,31/01/2025,Mia Brown,UK,Europe,Keyboard,Electronics,3,79.65,0,238.95,120,118.95,Debit Card,Online
ORD-100914,21/03/2025,Liam Davis,Australia,Oceania,Keyboard,Electronics,1,76.45,0.05,72.63,40,32.63,Debit Card,Retail Store
ORD-100915,17/01/2025,Sam Brown,Nigeria,Africa,Headphones,Electronics,1,121.34,0.05,115.27,60,55.27,Debit Card,Retail Store
ORD-100916,04/02/2025,Olivia Walker,Germany,Europe,Bookshelf,Furniture,2,199.28,0,398.56,220,178.56,Bank Transfer,Retail Store
ORD-100917,04/03/2025,Olivia Thomas,India,Asia,Keyboard,Electronics,2,79.53,0.05,151.11,80,71.11,Credit Card,Online
ORD-100918,08/07/2025,Drew Walker,India,Asia,Bookshelf,Furniture,3,187.86,0.05,535.4,330,205.4,Credit Card,Online
ORD-100919,14/07/2025,Riley Taylor,Kenya,Africa,Keyboard,Electronics,1,77.92,0.05,74.02,40,34.02,PayPal,Retail Store
ORD-100920,27/06/2025,Avery Young,Canada,North America,Headphones,Electronics,2,114.38,0.15,194.45,120,74.45,Credit Card,Marketplace
ORD-100921,16/02/2025,Jamie Clark,Kenya,Africa,Keyboard,Electronics,3,72.5,0.1,195.75,120,75.75,Credit Card,Online
ORD-100922,05/04/2025,Morgan Brown,Germany,Europe,Printer,Electronics,2,246.25,0.05,467.88,300,167.88,PayPal,Online
ORD-100923,25/05/2025,Sophia Wilson,Australia,Oceania,Monitor,Electronics,2,427.18,0,854.36,560,294.36,Bank Transfer,Marketplace
ORD-100924,08/03/2025,Casey Davis,Nigeria,Africa,Laptop,Electronics,1,829.18,0.1,746.26,600,146.26,Debit Card,Online
ORD-100925,20/02/2025,Drew Thomas,Nigeria,Africa,Keyboard,Electronics,2,71.79,0.1,129.22,80,49.22,Bank Transfer,Online
ORD-100926,16/11/2025,Casey Brown,Nigeria,Africa,Monitor,Electronics,1,447.96,0,447.96,280,167.96,Credit Card,Online
ORD-100927,08/07/2025,Alex Taylor,Nigeria,Africa,Monitor,Electronics,4,440.15,0.05,1672.57,1120,552.57,Bank Transfer,Marketplace
ORD-100928,21/08/2025,Cameron Martin,Australia,Oceania,Keyboard,Electronics,3,76.48,0,229.44,120,109.44,Credit Card,Retail Store
ORD-100929,29/01/2025,Sophia Hall,Australia,Oceania,Printer,Electronics,3,235.03,0,705.09,450,255.09,Debit Card,Online
ORD-100930,22/05/2025,Sophia Taylor,Germany,Europe,Bookshelf,Furniture,3,201.11,0.1,543,330,213,Bank Transfer,Online
ORD-100931,21/11/2025,Mia Davis,Kenya,Africa,Printer,Electronics,4,240.43,0.05,913.63,600,313.63,Bank Transfer,Online
ORD-100932,18/03/2025,Mia Walker,UK,Europe,Headphones,Electronics,2,120.86,0,241.72,120,121.72,Bank Transfer,Online
ORD-100933,10/03/2025,Mia Walker,India,Asia,Headphones,Electronics,5,127.4,0.15,541.45,300,241.45,Credit Card,Online
ORD-100934,06/04/2025,Riley Young,India,Asia,Office Chair,Furniture,1,268.86,0.1,241.97,170,71.97,Debit Card,Marketplace
ORD-100935,01/05/2025,Alex Smith,Nigeria,Africa,Desk,Furniture,3,326.28,0.15,832.01,600,232.01,Credit Card,Online
ORD-100936,22/06/2025,Daniel Martin,Australia,Oceania,Bookshelf,Furniture,1,200.77,0.05,190.73,110,80.73,Credit Card,Retail Store
ORD-100937,11/05/2025,Ethan Hall,Germany,Europe,Headphones,Electronics,3,128.96,0.05,367.54,180,187.54,Bank Transfer,Retail Store
ORD-100938,30/08/2025,Sophia Moore,India,Asia,Laptop,Electronics,3,816.85,0,2450.55,1800,650.55,Credit Card,Online
ORD-100939,26/03/2025,Alex Johnson,Australia,Oceania,Bookshelf,Furniture,2,190.22,0,380.44,220,160.44,Bank Transfer,Online
ORD-100940,21/08/2025,Daniel Brown,Canada,North America,Office Chair,Furniture,1,270.28,0.1,243.25,170,73.25,Credit Card,Retail Store
ORD-100941,16/08/2025,Mia Davis,India,Asia,Bookshelf,Furniture,2,197.19,0,394.38,220,174.38,Debit Card,Marketplace
ORD-100942,20/04/2025,Chris Clark,UK,Europe,Office Chair,Furniture,1,279.14,0.1,251.23,170,81.23,PayPal,Online
ORD-100943,15/06/2025,Alex Martin,Germany,Europe,Desk,Furniture,1,335.04,0.15,284.78,200,84.78,Credit Card,Online
ORD-100944,09/03/2025,Liam Brown,UK,Europe,Keyboard,Electronics,3,78.13,0.15,199.23,120,79.23,Debit Card,Online
ORD-100945,10/10/2025,Alex Smith,USA,North America,Keyboard,Electronics,3,78.37,0,235.11,120,115.11,Debit Card,Marketplace
ORD-100946,05/01/2025,Riley Brown,UK,Europe,Bookshelf,Furniture,5,204.96,0,1024.8,550,474.8,Credit Card,Retail Store
ORD-100947,02/07/2025,Ethan Walker,India,Asia,Headphones,Electronics,1,128.1,0.05,121.7,60,61.7,Bank Transfer,Online
ORD-100948,02/12/2025,Liam Moore,Australia,Oceania,Desk,Furniture,4,321.25,0.05,1220.75,800,420.75,PayPal,Online
ORD-100949,04/11/2025,Mia Thomas,Nigeria,Africa,Bookshelf,Furniture,1,204.25,0.15,173.61,110,63.61,Bank Transfer,Online
ORD-100950,16/09/2025,Cameron Johnson,UK,Europe,Laptop,Electronics,2,905.81,0.05,1721.04,1200,521.04,PayPal,Retail Store
ORD-100951,10/04/2025,Taylor Anderson,Nigeria,Africa,Laptop,Electronics,2,900.08,0.15,1530.14,1200,330.14,PayPal,Online
ORD-100952,23/02/2025,Casey Walker,Canada,North America,Laptop,Electronics,6,846.81,0,5080.86,3600,1480.86,Bank Transfer,Retail Store
ORD-100953,10/04/2025,Sam Walker,USA,North America,Laptop,Electronics,3,809.72,0.1,2186.24,1800,386.24,Bank Transfer,Marketplace
ORD-100954,25/09/2025,Avery Anderson,Germany,Europe,Office Chair,Furniture,3,284.21,0.05,810,510,300,Debit Card,Retail Store
ORD-100955,22/03/2025,Drew Wilson,Kenya,Africa,Laptop,Electronics,3,887.78,0,2663.34,1800,863.34,Credit Card,Retail Store
ORD-100956,16/02/2025,Alex Walker,Kenya,Africa,Bookshelf,Furniture,2,194.77,0.05,370.06,220,150.06,Credit Card,Online
ORD-100957,11/05/2025,Avery Johnson,UK,Europe,Printer,Electronics,3,251.08,0.05,715.58,450,265.58,Bank Transfer,Online
ORD-100958,23/10/2025,Morgan Clark,USA,North America,Office Chair,Furniture,1,270.43,0.15,229.87,170,59.87,PayPal,Retail Store
ORD-100959,25/04/2025,Casey Wilson,Nigeria,Africa,Monitor,Electronics,5,437.84,0,2189.2,1400,789.2,Credit Card,Retail Store
ORD-100960,14/04/2025,Sophia Young,Germany,Europe,Printer,Electronics,1,251.78,0.05,239.19,150,89.19,PayPal,Online
ORD-100961,25/07/2025,Jamie Martin,Australia,Oceania,Keyboard,Electronics,1,71.79,0.05,68.2,40,28.2,Credit Card,Retail Store
ORD-100962,02/11/2025,Jordan Thomas,Germany,Europe,Headphones,Electronics,1,122.85,0,122.85,60,62.85,Credit Card,Online
ORD-100963,28/07/2025,Riley Moore,Australia,Oceania,Headphones,Electronics,2,116.2,0.05,220.78,120,100.78,Bank Transfer,Online
ORD-100964,22/11/2025,Liam Lewis,Nigeria,Africa,Office Chair,Furniture,2,281.98,0.1,507.56,340,167.56,Credit Card,Retail Store
ORD-100965,30/04/2025,Jordan Martin,UK,Europe,Bookshelf,Furniture,2,181.65,0,363.3,220,143.3,Bank Transfer,Online
ORD-100966,17/05/2025,Noah Taylor,Germany,Europe,Laptop,Electronics,5,869.94,0.05,4132.22,3000,1132.22,PayPal,Retail Store
ORD-100967,04/12/2025,Avery Smith,Germany,Europe,Bookshelf,Furniture,3,190.17,0,570.51,330,240.51,Debit Card,Retail Store
ORD-100968,26/09/2025,Liam Wilson,Australia,Oceania,Printer,Electronics,2,235.77,0.1,424.39,300,124.39,Credit Card,Online
ORD-100969,11/04/2025,Riley Davis,Australia,Oceania,Desk,Furniture,5,327.99,0.05,1557.95,1000,557.95,PayPal,Online
ORD-100970,09/02/2025,Alex Clark,Australia,Oceania,Desk,Furniture,2,329.89,0.1,593.8,400,193.8,Debit Card,Online
ORD-100971,17/09/2025,Jamie Anderson,Canada,North America,Headphones,Electronics,5,116.29,0,581.45,300,281.45,Bank Transfer,Online
ORD-100972,24/05/2025,Casey Wilson,Australia,Oceania,Bookshelf,Furniture,2,188.36,0.05,357.88,220,137.88,PayPal,Online
ORD-100973,18/01/2025,Ethan Smith,Germany,Europe,Headphones,Electronics,1,114.88,0,114.88,60,54.88,Debit Card,Online
ORD-100974,28/02/2025,Ethan Smith,Germany,Europe,Monitor,Electronics,5,429.95,0.15,1827.29,1400,427.29,Debit Card,Retail Store
ORD-100975,23/02/2025,Morgan Moore,Nigeria,Africa,Headphones,Electronics,4,119.24,0.15,405.42,240,165.42,Debit Card,Online
ORD-100976,11/08/2025,Casey Taylor,Germany,Europe,Desk,Furniture,4,328,0,1312,800,512,Bank Transfer,Online
ORD-100977,25/07/2025,Emma Walker,USA,North America,Desk,Furniture,1,314.32,0.1,282.89,200,82.89,Debit Card,Marketplace
ORD-100978,24/05/2025,Avery Young,Canada,North America,Printer,Electronics,5,248.15,0,1240.75,750,490.75,PayPal,Online
ORD-100979,14/06/2025,Sam Anderson,Canada,North America,Monitor,Electronics,2,406.45,0,812.9,560,252.9,Credit Card,Online
ORD-100980,03/07/2025,Ethan Davis,Germany,Europe,Laptop,Electronics,2,828.91,0.2,1326.26,1200,126.26,Credit Card,Online
ORD-100981,21/09/2025,Emma Hall,India,Asia,Headphones,Electronics,3,123.53,0,370.59,180,190.59,Credit Card,Online
ORD-100982,04/01/2025,Taylor Young,USA,North America,Keyboard,Electronics,2,72.16,0.1,129.89,80,49.89,Debit Card,Retail Store
ORD-100983,26/07/2025,Cameron Clark,UK,Europe,Monitor,Electronics,2,407.22,0,814.44,560,254.44,Bank Transfer,Online
ORD-100984,04/02/2025,Daniel Brown,Germany,Europe,Printer,Electronics,3,236.04,0.05,672.71,450,222.71,Debit Card,Online
ORD-100985,24/02/2025,Liam Moore,Australia,Oceania,Office Chair,Furniture,2,272.32,0,544.64,340,204.64,Bank Transfer,Online
ORD-100986,23/08/2025,Olivia Moore,India,Asia,Desk,Furniture,3,337.47,0,1012.41,600,412.41,Bank Transfer,Online
ORD-100987,23/08/2025,Daniel Anderson,Nigeria,Africa,Keyboard,Electronics,1,80.73,0,80.73,40,40.73,PayPal,Online
ORD-100988,09/05/2025,Morgan Wilson,Canada,North America,Headphones,Electronics,3,115.48,0,346.44,180,166.44,Credit Card,Marketplace
ORD-100989,20/03/2025,Jamie Young,Kenya,Africa,Laptop,Electronics,1,872.17,0.05,828.56,600,228.56,Debit Card,Online
ORD-100990,23/09/2025,Mia Hall,Kenya,Africa,Laptop,Electronics,1,907.43,0,907.43,600,307.43,PayPal,Retail Store
ORD-100991,06/06/2025,Jamie Brown,Canada,North America,Keyboard,Electronics,1,78.01,0,78.01,40,38.01,Bank Transfer,Marketplace
ORD-100992,05/04/2025,Daniel Anderson,Germany,Europe,Printer,Electronics,1,255.42,0,255.42,150,105.42,Debit Card,Retail Store
ORD-100993,13/05/2025,Casey Clark,Australia,Oceania,Office Chair,Furniture,3,294.71,0.05,839.92,510,329.92,Credit Card,Online
ORD-100994,16/09/2025,Cameron Martin,UK,Europe,Monitor,Electronics,2,449.33,0,898.66,560,338.66,Credit Card,Marketplace
ORD-100995,16/07/2025,Drew Walker,Nigeria,Africa,Headphones,Electronics,3,120.84,0,362.52,180,182.52,Bank Transfer,Online
